Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1994,NORTH CAROLINA,"BONITO, ATLANTIC",37373,17,14204,Public,Commercial,Sarda sarda,172409,ACCSPHIST
1994,NORTH CAROLINA,BOWFIN,2413,1,225,Public,Commercial,Amia calva,161104,ACCSPHIST
1994,NORTH CAROLINA,"BROTULA, BEARDED",24,0,6,Public,Commercial,Brotula barbata,164818,ACCSPHIST
1994,NORTH CAROLINA,"BUTTERFLYFISHES, CHAETODONTIDAE (FAMILY) **",84,0,35,Public,Commercial,Chaetodontidae,169554,ACCSPHIST
1994,NORTH CAROLINA,"CARP, COMMON",69447,32,4193,Public,Commercial,Cyprinus carpio,163344,ACCSPHIST
1994,NORTH CAROLINA,"CATFISHES, BULLHEAD **",195131,89,36092,Public,Commercial,Ictaluridae,163995,ACCSPHIST
1994,NORTH CAROLINA,"CATFISHES-BULLHEADS, OTHER **",1081244,490,248728,Public,Commercial,Siluridae,164066,ACCSPHIST
1994,NORTH CAROLINA,"CLAM, RANGIA, ATLANTIC",244,0,82,Public,Commercial,Rangia cuneata,80962,ACCSPHIST
1994,NORTH CAROLINA,"CLAM, VENUS, SUNRAY",47,0,123,Public,Commercial,Macrocallista nimbosa,81579,ACCSPHIST
1994,NORTH CAROLINA,CLAMS **,11187,5,24845,Public,Commercial,Bivalvia,79118,ACCSPHIST
1994,NORTH CAROLINA,"CLAMS, QUAHOG, MERCENARIA **",690849,313,3582201,Public,Commercial,Mercenaria,81495,ACCSPHIST
1994,NORTH CAROLINA,COBIA,30614,14,34059,Public,Commercial,Rachycentron canadum,168566,ACCSPHIST
1994,NORTH CAROLINA,"COD, ATLANTIC",232,0,114,Public,Commercial,Gadus morhua,164712,ACCSPHIST
1994,NORTH CAROLINA,"CONCHS, TRUE **",62675,28,49467,Public,Commercial,Strombus,72555,ACCSPHIST
1994,NORTH CAROLINA,"CRAB, BLUE",53513176,24273,29599960,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1994,NORTH CAROLINA,"CRAB, FLORIDA STONE",8612,4,16513,Public,Commercial,Menippe mercenaria,98811,ACCSPHIST
1994,NORTH CAROLINA,"CRAB, HORSESHOE",2130,1,348,Public,Commercial,Limulus polyphemus,82703,ACCSPHIST
1994,NORTH CAROLINA,"CROAKER, ATLANTIC",4615793,2094,1451249,Public,Commercial,Micropogonias undulatus,169283,ACCSPHIST
1994,NORTH CAROLINA,CRUSTACEANS **,321949,146,38637,Public,Commercial,Crustacea,83677,ACCSPHIST
1994,NORTH CAROLINA,"CUTLASSFISH, ATLANTIC",9657,4,4852,Public,Commercial,Trichiurus lepturus,172385,ACCSPHIST
1994,NORTH CAROLINA,DOLPHINFISH **,160747,73,243733,Public,Commercial,Coryphaena spp.,168790,ACCSPHIST
1994,NORTH CAROLINA,"DRUM, BLACK",33554,15,5518,Public,Commercial,Pogonias cromis,169288,ACCSPHIST
1994,NORTH CAROLINA,"DRUM, RED",142160,64,102326,Public,Commercial,Sciaenops ocellatus,169290,ACCSPHIST
1994,NORTH CAROLINA,"EEL, AMERICAN",95992,44,175667,Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1994,NORTH CAROLINA,"EEL, CONGER",11727,5,3287,Public,Commercial,Conger oceanicus,161326,ACCSPHIST
1994,NORTH CAROLINA,"FLOUNDER, SOUTHERN",4878797,2213,8044880,Public,Commercial,Paralichthys lethostigma,172738,ACCSPHIST
1994,NORTH CAROLINA,"FLOUNDER, SUMMER",3592775,1630,5852911,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1994,NORTH CAROLINA,"FLOUNDER, WINTER",991,0,506,Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1994,NORTH CAROLINA,"FLOUNDER, WITCH",37009,17,18512,Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1994,NORTH CAROLINA,GARFISHES **,10338,5,841,Public,Commercial,Lepisosteidae,161092,ACCSPHIST
1994,NORTH CAROLINA,GOOSEFISH,336762,153,204548,Public,Commercial,Lophius americanus,164499,ACCSPHIST
1994,NORTH CAROLINA,"GROUPER, GAG",390531,177,840345,Public,Commercial,Mycteroperca microlepis,167759,ACCSPHIST
1994,NORTH CAROLINA,"GROUPER, RED",103272,47,192475,Public,Commercial,Epinephelus morio,167702,ACCSPHIST
1994,NORTH CAROLINA,"GROUPER, SNOWY",121340,55,200526,Public,Commercial,Epinephelus niveatus,167705,ACCSPHIST
1994,NORTH CAROLINA,"GROUPER, YELLOWEDGE",5629,3,11206,Public,Commercial,Epinephelus flavolimbatus,167699,ACCSPHIST
1994,NORTH CAROLINA,"GROUPER, YELLOWFIN",3090,1,6641,Public,Commercial,Mycteroperca venenosa,167764,ACCSPHIST
1994,NORTH CAROLINA,"GROUPERS, SERRANIDAE (FAMILY) **",15404,7,27756,Public,Commercial,Serranidae,167674,ACCSPHIST
1994,NORTH CAROLINA,"GRUNTS, HAEMULIDAE (FAMILY) **",181744,82,94511,Public,Commercial,Haemulidae,169055,ACCSPHIST
1994,NORTH CAROLINA,"HAKES, RED AND WHITE **",11388,5,2309,Public,Commercial,Urophycis,164729,ACCSPHIST
1994,NORTH CAROLINA,"HARVESTFISH, NORTHERN",150373,68,90242,Public,Commercial,Peprilus paru,172566,ACCSPHIST
1994,NORTH CAROLINA,HARVESTFISHES **,228524,104,73828,Public,Commercial,Peprilus,172564,ACCSPHIST
1994,NORTH CAROLINA,"HERRING, ATLANTIC THREAD",7252435,3290,362809,Public,Commercial,Opisthonema oglinum,161748,ACCSPHIST
1994,NORTH CAROLINA,"HIND, RED",22119,10,45255,Public,Commercial,Epinephelus guttatus,167700,ACCSPHIST
1994,NORTH CAROLINA,"HIND, SPECKLED",595,0,1244,Public,Commercial,Epinephelus drummondhayi,167698,ACCSPHIST
1994,NORTH CAROLINA,HOGFISH,19156,9,33392,Public,Commercial,Lachnolaimus maximus,170566,ACCSPHIST
1994,NORTH CAROLINA,"JACK, ALMACO",617,0,86,Public,Commercial,Seriola rivoliana,168691,ACCSPHIST
1994,NORTH CAROLINA,"JACK, CREVALLE",5657,3,817,Public,Commercial,Caranx hippos,168609,ACCSPHIST
1994,NORTH CAROLINA,KINGFISHES **,620871,282,424370,Public,Commercial,Menticirrhus,169273,ACCSPHIST
1994,NORTH CAROLINA,LADYFISH,2003,1,312,Public,Commercial,Elops saurus,161111,ACCSPHIST
1994,NORTH CAROLINA,"LAMPREY, SEA",43,0,15,Public,Commercial,Petromyzon marinus,159722,ACCSPHIST
1994,NORTH CAROLINA,LOOKDOWN,1298,1,133,Public,Commercial,Selene vomer,168680,ACCSPHIST
1994,NORTH CAROLINA,"MACKEREL, ATLANTIC",41565,19,5015,Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1994,NORTH CAROLINA,"MACKEREL, KING AND CERO **",849943,386,1267138,Public,Commercial,Scomberomorus,172434,ACCSPHIST
1994,NORTH CAROLINA,"MACKEREL, SPANISH",531355,241,247058,Public,Commercial,Scomberomorus maculatus,172436,ACCSPHIST
1994,NORTH CAROLINA,MARGATE,21258,10,11058,Public,Commercial,Haemulon album,169060,ACCSPHIST
1994,NORTH CAROLINA,MENHADENS **,73853902,33500,3178612,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,NORTH CAROLINA,MINNOWS **,1680,1,1680,Public,Commercial,Cyprinidae,163342,ACCSPHIST
1994,NORTH CAROLINA,"MULLET, STRIPED",1726289,783,1058791,Public,Commercial,Mugil cephalus,170335,ACCSPHIST
1994,NORTH CAROLINA,OCTOPUSES **,33113,15,30794,Public,Commercial,Octopodidae,82590,ACCSPHIST
1994,NORTH CAROLINA,"OYSTER, EASTERN",183686,83,632617,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1994,NORTH CAROLINA,"PERCH, SAND",113,0,15,Public,Commercial,Diplectrum formosum,167793,ACCSPHIST
1994,NORTH CAROLINA,"PERCH, WHITE",213360,97,166829,Public,Commercial,Morone americana,167678,ACCSPHIST
1994,NORTH CAROLINA,"PERCH, YELLOW",67982,31,55077,Public,Commercial,Perca flavescens,168469,ACCSPHIST
1994,NORTH CAROLINA,PIGFISH,73669,33,13396,Public,Commercial,Orthopristis chrysoptera,169077,ACCSPHIST
1994,NORTH CAROLINA,PINFISH,15737,7,1608,Public,Commercial,Lagodon rhomboides,169187,ACCSPHIST
1994,NORTH CAROLINA,"PINFISH, SPOTTAIL",8211,4,2473,Public,Commercial,Diplodus holbrookii,169192,ACCSPHIST
1994,NORTH CAROLINA,POLLOCK,55,0,21,Public,Commercial,Pollachius virens,164727,ACCSPHIST
1994,NORTH CAROLINA,"POMPANO, AFRICAN",831,0,293,Public,Commercial,Alectis ciliaris,168602,ACCSPHIST
1994,NORTH CAROLINA,"POMPANO, FLORIDA",23902,11,21071,Public,Commercial,Trachinotus carolinus,168708,ACCSPHIST
1994,NORTH CAROLINA,PORGIES **,1138,1,367,Public,Commercial,Sparidae,169180,ACCSPHIST
1994,NORTH CAROLINA,"PORGY, KNOBBED",33565,15,17799,Public,Commercial,Calamus nodosus,169201,ACCSPHIST
1994,NORTH CAROLINA,"PORGY, RED",215705,98,238256,Public,Commercial,Pagrus pagrus,169207,ACCSPHIST
1994,NORTH CAROLINA,"PUFFER, NORTHERN",31534,14,11057,Public,Commercial,Sphoeroides maculatus,173290,ACCSPHIST
1994,NORTH CAROLINA,RAYS **,1864,1,138,Public,Commercial,Rajiformes,160806,ACCSPHIST
1994,NORTH CAROLINA,"REDFISH, ACADIAN",273,0,77,Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1994,NORTH CAROLINA,"ROSEFISH, BLACKBELLY",87672,40,61371,Public,Commercial,Helicolenus dactylopterus,166787,ACCSPHIST
1994,NORTH CAROLINA,"RUDDERFISH, BANDED",393,0,169,Public,Commercial,Seriola zonata,168693,ACCSPHIST
1994,NORTH CAROLINA,"RUNNER, BLUE",3795,2,579,Public,Commercial,Caranx crysos,168612,ACCSPHIST
1994,NORTH CAROLINA,"SCALLOP, BAY",63961,29,120057,Public,Commercial,Argopecten irradians,79737,ACCSPHIST
1994,NORTH CAROLINA,"SCALLOP, SEA",167096,76,801864,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1994,NORTH CAROLINA,SCAMP,113708,52,244637,Public,Commercial,Mycteroperca phenax,167763,ACCSPHIST
1994,NORTH CAROLINA,SCUP,306048,139,114727,Public,Commercial,Stenotomus chrysops,169182,ACCSPHIST
1994,NORTH CAROLINA,SEAROBINS **,516,0,60,Public,Commercial,Triglidae,166972,ACCSPHIST
1994,NORTH CAROLINA,"SEATROUT, SPOTTED",412458,187,492477,Public,Commercial,Cynoscion nebulosus,169239,ACCSPHIST
1994,NORTH CAROLINA,"SHAD, AMERICAN",110993,50,95725,Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1994,NORTH CAROLINA,"SHAD, GIZZARD",229310,104,11490,Public,Commercial,Dorosoma cepedianum,161737,ACCSPHIST
1994,NORTH CAROLINA,"SHAD, HICKORY",57549,26,17307,Public,Commercial,Alosa mediocris,161704,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, ANGEL, ATLANTIC",1132,1,257,Public,Commercial,Squatina dumeril,160787,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, BLACKTIP",63812,29,19137,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, DOGFISH, SMOOTH",8642729,3920,865836,Public,Commercial,Mustelus canis,160230,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, DOGFISH, SPINY",1234931,560,147854,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, DUSKY",30107,14,6811,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN",49392,22,48282,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, SAND TIGER",4378,2,765,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, SANDBAR",235905,107,53244,Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, THRESHER",16121,7,3673,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1994,NORTH CAROLINA,"SHARK, TIGER",18456,8,4155,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1994,NORTH CAROLINA,SHARKS **,,,747142,Public,Commercial,Squaliformes,160602,ACCSPHIST
1994,NORTH CAROLINA,"SHARKS, CHONDRICHTHYES (CLASS) **",2398936,1088,540390,Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1994,NORTH CAROLINA,"SHARKS, HAMMERHEAD **",280731,127,66216,Public,Commercial,Sphyrnidae,160497,ACCSPHIST
1994,NORTH CAROLINA,SHEEPSHEAD,83807,38,22734,Public,Commercial,Archosargus probatocephalus,169189,ACCSPHIST
1994,NORTH CAROLINA,"SHRIMPS, PENAEOID **",7284850,3304,18992552,Public,Commercial,Penaeoidea,95601,ACCSPHIST
1994,NORTH CAROLINA,"SHRIMPS, ROCK **",7696,3,4081,Public,Commercial,Sicyonia,96027,ACCSPHIST
1994,NORTH CAROLINA,"SKATES, RAJIDAE (FAMILY) **",244216,111,29044,Public,Commercial,Rajidae,160845,ACCSPHIST
1994,NORTH CAROLINA,SKIPPERS **,27455,12,3577,Public,Commercial,Tylosurus,165570,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, CUBERA",161,0,265,Public,Commercial,Lutjanus cyanopterus,168847,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, GRAY",378,0,709,Public,Commercial,Lutjanus griseus,168848,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, MUTTON",2025,1,4052,Public,Commercial,Lutjanus analis,168849,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, RED",39780,18,92172,Public,Commercial,Lutjanus campechanus,168853,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, SILK",4691,2,10880,Public,Commercial,Lutjanus vivanus,168861,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, VERMILION",399817,181,897840,Public,Commercial,Rhomboplites aurorubens,168909,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPER, YELLOWTAIL",176,0,397,Public,Commercial,Ocyurus chrysurus,168907,ACCSPHIST
1994,NORTH CAROLINA,"SNAPPERS, LUTJANIDAE (FAMILY) **",3128,1,5802,Public,Commercial,Lutjanidae,168845,ACCSPHIST
1994,NORTH CAROLINA,SPADEFISH,23351,11,4009,Public,Commercial,Ephippidae ,553178,ACCSPHIST
1994,NORTH CAROLINA,SPOT,2937355,1332,980663,Public,Commercial,Leiostomus xanthurus,169267,ACCSPHIST
1994,NORTH CAROLINA,"SQUIDS, LOLIGINIDAE **",147150,67,47095,Public,Commercial,Loliginidae,82369,ACCSPHIST
1994,NORTH CAROLINA,SWORDFISH,96680,44,292419,Public,Commercial,Xiphias gladius,172482,ACCSPHIST
1994,NORTH CAROLINA,TAUTOG,1135,1,369,Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1994,NORTH CAROLINA,"TILEFISH, BLUELINE",84588,38,74620,Public,Commercial,Caulolatilus microps,168543,ACCSPHIST
1994,NORTH CAROLINA,"TILEFISH, GOLDEN",146930,67,260638,Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSPHIST
1994,NORTH CAROLINA,"TILEFISH, SAND",68,0,36,Public,Commercial,Malacanthus plumieri,168548,ACCSPHIST
1994,NORTH CAROLINA,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",48,0,18,Public,Commercial,Batrachoididae,164412,ACCSPHIST
1994,NORTH CAROLINA,TRIGGERFISHES **,271514,123,187332,Public,Commercial,Balistidae,173128,ACCSPHIST
1994,NORTH CAROLINA,TRIPLETAIL,905,0,267,Public,Commercial,Lobotes surinamensis,169007,ACCSPHIST
1994,NORTH CAROLINA,"TUNA, ALBACORE",3488,2,350,Public,Commercial,Thunnus alalunga,172419,ACCSPHIST
1994,NORTH CAROLINA,"TUNA, BIGEYE",196797,89,675214,Public,Commercial,Thunnus obesus,172428,ACCSPHIST
1994,NORTH CAROLINA,"TUNA, BLACKFIN",11694,5,10876,Public,Commercial,Thunnus atlanticus,172427,ACCSPHIST
1994,NORTH CAROLINA,"TUNA, BLUEFIN",6666,3,11138,Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1994,NORTH CAROLINA,"TUNA, LITTLE TUNNY",206150,94,31392,Public,Commercial,Euthynnus alletteratus,172402,ACCSPHIST
1994,NORTH CAROLINA,"TUNA, YELLOWFIN",799259,363,1150217,Public,Commercial,Thunnus albacares,172423,ACCSPHIST
1994,NORTH CAROLINA,TUNAS **,1958,1,1224,Public,Commercial,Thunnus,172418,ACCSPHIST
1994,NORTH CAROLINA,"TURTLES, SNAPPING",7449,3,2010,Public,Commercial,Chelydra serpentina,173752,ACCSPHIST
1994,NORTH CAROLINA,"VERTEBRATES, JAWED",1212061,550,80938,Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1994,NORTH CAROLINA,WAHOO,20323,9,41721,Public,Commercial,Acanthocybium solandri,172451,ACCSPHIST
1994,NORTH CAROLINA,WEAKFISH,3489983,1583,1917991,Public,Commercial,Cynoscion regalis,169241,ACCSPHIST
1995,NORTH CAROLINA,ALEWIFE,453987,206,134971,Public,Commercial,Alosa pseudoharengus,161706,ACCSPHIST
1995,NORTH CAROLINA,AMBERJACKS **,169975,77,85356,Public,Commercial,Seriola,168688,ACCSPHIST
1995,NORTH CAROLINA,"BARRACUDAS, SPHYRAENIDAE (FAMILY) **",3083,1,777,Public,Commercial,Sphyraenidae,170424,ACCSPHIST
1995,NORTH CAROLINA,"BASS, BLACK SEA",490618,223,595526,Public,Commercial,Centropristis striata,167687,ACCSPHIST
1995,NORTH CAROLINA,"BASS, ROCK SEA",3116,1,1529,Public,Commercial,Centropristis philadelphica,167691,ACCSPHIST
1995,NORTH CAROLINA,"BASS, STRIPED",446796,203,606532,Public,Commercial,Morone saxatilis,167680,ACCSPHIST
1995,NORTH CAROLINA,BIGEYE,147,0,77,Public,Commercial,Priacanthus arenatus,168178,ACCSPHIST
1995,NORTH CAROLINA,BLUEFISH,3010677,1366,1079051,Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1995,NORTH CAROLINA,"BONITO, ATLANTIC",34718,16,6948,Public,Commercial,Sarda sarda,172409,ACCSPHIST
1995,NORTH CAROLINA,BOWFIN,755,0,79,Public,Commercial,Amia calva,161104,ACCSPHIST
1995,NORTH CAROLINA,"BUTTERFLYFISHES, CHAETODONTIDAE (FAMILY) **",218,0,92,Public,Commercial,Chaetodontidae,169554,ACCSPHIST
1995,NORTH CAROLINA,"CARP, COMMON",80855,37,5671,Public,Commercial,Cyprinus carpio,163344,ACCSPHIST
1995,NORTH CAROLINA,"CATFISHES, BULLHEAD **",153977,70,42142,Public,Commercial,Ictaluridae,163995,ACCSPHIST
1995,NORTH CAROLINA,"CATFISHES-BULLHEADS, OTHER **",723747,328,188108,Public,Commercial,Siluridae,164066,ACCSPHIST
1995,NORTH CAROLINA,"CLAM, RANGIA, ATLANTIC",3876,2,1447,Public,Commercial,Rangia cuneata,80962,ACCSPHIST
1995,NORTH CAROLINA,CLAMS **,10294,5,23982,Public,Commercial,Bivalvia,79118,ACCSPHIST
1995,NORTH CAROLINA,"CLAMS, QUAHOG, MERCENARIA **",702708,319,4628871,Public,Commercial,Mercenaria,81495,ACCSPHIST
1995,NORTH CAROLINA,COBIA,35174,16,41153,Public,Commercial,Rachycentron canadum,168566,ACCSPHIST
1995,NORTH CAROLINA,"COD, ATLANTIC",143,0,71,Public,Commercial,Gadus morhua,164712,ACCSPHIST
1995,NORTH CAROLINA,"CONCHS, TRUE **",43546,20,28775,Public,Commercial,Strombus,72555,ACCSPHIST
1995,NORTH CAROLINA,"CRAB, BLUE",46443612,21067,36239357,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1995,NORTH CAROLINA,"CRAB, FLORIDA STONE",13922,6,40174,Public,Commercial,Menippe mercenaria,98811,ACCSPHIST
1995,NORTH CAROLINA,"CRAB, HORSESHOE",5302,2,694,Public,Commercial,Limulus polyphemus,82703,ACCSPHIST
1995,NORTH CAROLINA,"CROAKER, ATLANTIC",6021332,2731,2002517,Public,Commercial,Micropogonias undulatus,169283,ACCSPHIST
1995,NORTH CAROLINA,CRUSTACEANS **,1427,1,2997,Public,Commercial,Crustacea,83677,ACCSPHIST
1995,NORTH CAROLINA,"CUTLASSFISH, ATLANTIC",42122,19,14874,Public,Commercial,Trichiurus lepturus,172385,ACCSPHIST
1995,NORTH CAROLINA,DOLPHINFISH **,354185,161,573855,Public,Commercial,Coryphaena spp.,168790,ACCSPHIST
1995,NORTH CAROLINA,"DRUM, BLACK",128239,58,33404,Public,Commercial,Pogonias cromis,169288,ACCSPHIST
1995,NORTH CAROLINA,"DRUM, RED",248200,113,223419,Public,Commercial,Sciaenops ocellatus,169290,ACCSPHIST
1995,NORTH CAROLINA,"EEL, AMERICAN",173698,79,366501,Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1995,NORTH CAROLINA,"EEL, CONGER",9148,4,2202,Public,Commercial,Conger oceanicus,161326,ACCSPHIST
1995,NORTH CAROLINA,"FLOUNDER, SOUTHERN",4167189,1890,7611454,Public,Commercial,Paralichthys lethostigma,172738,ACCSPHIST
1995,NORTH CAROLINA,"FLOUNDER, SUMMER",4582194,2078,8190367,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1995,NORTH CAROLINA,"FLOUNDER, WITCH",40393,18,20603,Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1995,NORTH CAROLINA,GARFISHES **,10628,5,1171,Public,Commercial,Lepisosteidae,161092,ACCSPHIST
1995,NORTH CAROLINA,GOOSEFISH,535889,243,421843,Public,Commercial,Lophius americanus,164499,ACCSPHIST
1995,NORTH CAROLINA,"GROUPER, BLACK",833,0,2151,Public,Commercial,Mycteroperca bonaci,167760,ACCSPHIST
1995,NORTH CAROLINA,"GROUPER, GAG",319237,145,695377,Public,Commercial,Mycteroperca microlepis,167759,ACCSPHIST
1995,NORTH CAROLINA,"GROUPER, RED",159393,72,285591,Public,Commercial,Epinephelus morio,167702,ACCSPHIST
1995,NORTH CAROLINA,"GROUPER, SNOWY",140227,64,227851,Public,Commercial,Epinephelus niveatus,167705,ACCSPHIST
1995,NORTH CAROLINA,"GROUPER, YELLOWEDGE",892,0,1851,Public,Commercial,Epinephelus flavolimbatus,167699,ACCSPHIST
1995,NORTH CAROLINA,"GROUPER, YELLOWFIN",4239,2,9155,Public,Commercial,Mycteroperca venenosa,167764,ACCSPHIST
1995,NORTH CAROLINA,"GROUPERS, SERRANIDAE (FAMILY) **",9532,4,16385,Public,Commercial,Serranidae,167674,ACCSPHIST
1995,NORTH CAROLINA,"GRUNTS, HAEMULIDAE (FAMILY) **",163410,74,88235,Public,Commercial,Haemulidae,169055,ACCSPHIST
1995,NORTH CAROLINA,"HAKES, RED AND WHITE **",15053,7,3029,Public,Commercial,Urophycis,164729,ACCSPHIST
1995,NORTH CAROLINA,"HARVESTFISH, NORTHERN",221967,101,208124,Public,Commercial,Peprilus paru,172566,ACCSPHIST
1995,NORTH CAROLINA,HARVESTFISHES **,309832,141,133372,Public,Commercial,Peprilus,172564,ACCSPHIST
1995,NORTH CAROLINA,"HERRING, ATLANTIC THREAD",6391228,2899,447386,Public,Commercial,Opisthonema oglinum,161748,ACCSPHIST
1995,NORTH CAROLINA,"HIND, RED",27875,13,55490,Public,Commercial,Epinephelus guttatus,167700,ACCSPHIST
1995,NORTH CAROLINA,HOGFISH,33526,15,55962,Public,Commercial,Lachnolaimus maximus,170566,ACCSPHIST
1995,NORTH CAROLINA,"JACK, CREVALLE",6858,3,1684,Public,Commercial,Caranx hippos,168609,ACCSPHIST
1995,NORTH CAROLINA,KINGFISHES **,1058813,480,746697,Public,Commercial,Menticirrhus,169273,ACCSPHIST
1995,NORTH CAROLINA,LADYFISH,2985,1,320,Public,Commercial,Elops saurus,161111,ACCSPHIST
1995,NORTH CAROLINA,"LAMPREY, SEA",84,0,23,Public,Commercial,Petromyzon marinus,159722,ACCSPHIST
1995,NORTH CAROLINA,LOOKDOWN,409,0,48,Public,Commercial,Selene vomer,168680,ACCSPHIST
1995,NORTH CAROLINA,"MACKEREL, ATLANTIC",12704,6,1708,Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1995,NORTH CAROLINA,"MACKEREL, KING AND CERO **",1013413,460,1589880,Public,Commercial,Scomberomorus,172434,ACCSPHIST
1995,NORTH CAROLINA,"MACKEREL, SPANISH",402305,182,216108,Public,Commercial,Scomberomorus maculatus,172436,ACCSPHIST
1995,NORTH CAROLINA,MARGATE,21413,10,13061,Public,Commercial,Haemulon album,169060,ACCSPHIST
1995,NORTH CAROLINA,MENHADENS **,58374080,26478,3560966,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,NORTH CAROLINA,MINNOWS **,10996,5,10996,Public,Commercial,Cyprinidae,163342,ACCSPHIST
1995,NORTH CAROLINA,"MULLET, STRIPED",2298505,1043,1944434,Public,Commercial,Mugil cephalus,170335,ACCSPHIST
1995,NORTH CAROLINA,OCTOPUSES **,20236,9,22650,Public,Commercial,Octopodidae,82590,ACCSPHIST
1995,NORTH CAROLINA,"OYSTER, EASTERN",220663,100,815083,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1995,NORTH CAROLINA,"PERCH, SAND",427,0,88,Public,Commercial,Diplectrum formosum,167793,ACCSPHIST
1995,NORTH CAROLINA,"PERCH, WHITE",111390,51,75388,Public,Commercial,Morone americana,167678,ACCSPHIST
1995,NORTH CAROLINA,"PERCH, YELLOW",61876,28,40869,Public,Commercial,Perca flavescens,168469,ACCSPHIST
1995,NORTH CAROLINA,PIGFISH,101834,46,19392,Public,Commercial,Orthopristis chrysoptera,169077,ACCSPHIST
1995,NORTH CAROLINA,PINFISH,41219,19,8251,Public,Commercial,Lagodon rhomboides,169187,ACCSPHIST
1995,NORTH CAROLINA,"PINFISH, SPOTTAIL",14774,7,7231,Public,Commercial,Diplodus holbrookii,169192,ACCSPHIST
1995,NORTH CAROLINA,POLLOCK,97,0,31,Public,Commercial,Pollachius virens,164727,ACCSPHIST
1995,NORTH CAROLINA,"POMPANO, AFRICAN",1934,1,1458,Public,Commercial,Alectis ciliaris,168602,ACCSPHIST
1995,NORTH CAROLINA,"POMPANO, FLORIDA",25852,12,22833,Public,Commercial,Trachinotus carolinus,168708,ACCSPHIST
1995,NORTH CAROLINA,PORGIES **,392,0,168,Public,Commercial,Sparidae,169180,ACCSPHIST
1995,NORTH CAROLINA,"PORGY, KNOBBED",33331,15,19664,Public,Commercial,Calamus nodosus,169201,ACCSPHIST
1995,NORTH CAROLINA,"PORGY, RED",215382,98,243696,Public,Commercial,Pagrus pagrus,169207,ACCSPHIST
1995,NORTH CAROLINA,"PUFFER, NORTHERN",48096,22,14936,Public,Commercial,Sphoeroides maculatus,173290,ACCSPHIST
1995,NORTH CAROLINA,"REDFISH, ACADIAN",91,0,25,Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1995,NORTH CAROLINA,"ROSEFISH, BLACKBELLY",84285,38,57314,Public,Commercial,Helicolenus dactylopterus,166787,ACCSPHIST
1995,NORTH CAROLINA,"RUDDERFISH, BANDED",1866,1,538,Public,Commercial,Seriola zonata,168693,ACCSPHIST
1995,NORTH CAROLINA,"RUNNER, BLUE",2103,1,540,Public,Commercial,Caranx crysos,168612,ACCSPHIST
